article1_id,article2_id,ad1_id,ad2_id,score
0,77,2,2,0.7889739274978638
50,65,2,2,0.7522369623184204
63,47,2,2,0.7559423446655273
53,66,2,2,0.7900969982147217
65,67,2,2,0.720440149307251
33,61,2,2,0.7167519330978394
72,38,2,2,0.7723489999771118
40,52,2,2,0.8674978613853455
73,15,2,2,0.710534930229187
71,0,2,2,0.830056369304657
8,91,2,2,0.8297281265258789
46,88,2,2,0.8838594555854797
39,33,2,2,0.769553542137146
79,49,2,2,0.7653952836990356
78,37,2,2,0.8120046854019165
11,28,2,2,0.7196833491325378
40,26,2,2,0.798356831073761
33,46,2,2,0.8459903597831726
92,71,2,2,0.835499107837677
31,42,2,2,0.817623496055603
22,64,2,2,0.775888204574585
25,63,2,2,0.7388505339622498
18,68,2,2,0.8409138321876526
43,38,2,2,0.758583664894104
68,91,2,2,0.780099093914032
40,84,2,2,0.8310678005218506
80,10,2,2,0.8401830792427063
85,33,2,2,0.7782155275344849
7,21,2,2,0.8170804977416992
5,39,2,2,0.8179217576980591
29,55,2,2,0.8429775834083557
32,9,2,2,0.7905693650245667
28,63,2,2,0.6894615292549133
28,80,2,2,0.7242434620857239
81,94,2,2,0.7440969944000244
47,68,2,2,0.807100772857666
37,3,2,2,0.6821936964988708
36,69,2,2,0.7977524399757385
95,46,2,2,0.7206397652626038
64,77,2,2,0.8070741295814514
78,37,2,2,0.8120046854019165
71,84,2,2,0.912501335144043
76,51,2,2,0.7293133735656738
26,11,2,2,0.7860536575317383
55,56,2,2,0.8007100224494934
93,3,2,2,0.6804125905036926
46,80,2,2,0.7881215810775757
53,55,2,2,0.8260421752929688
55,57,2,2,0.8500892519950867
18,8,2,2,0.799393892288208
72,90,2,2,0.7329118847846985
45,38,2,2,0.87618488073349
78,70,2,2,0.7755894660949707
32,26,2,2,0.7600278258323669
50,43,2,2,0.7523316740989685
68,54,2,2,0.7752984762191772
15,95,2,2,0.6879985928535461
39,57,2,2,0.8091254830360413
35,92,2,2,0.7349184155464172
65,22,2,2,0.7273848652839661
35,56,2,2,0.7670344114303589
82,51,2,2,0.7651179432868958
3,88,2,2,0.7158210873603821
62,5,2,2,0.7568550705909729
6,58,2,2,0.8366380333900452
2,79,2,2,0.7359946966171265
13,7,2,2,0.8776463270187378
71,34,2,2,0.8183714747428894
85,57,2,2,0.7817176580429077
68,48,2,2,0.8015640377998352
94,15,2,2,0.7779495716094971
72,49,2,2,0.6895260810852051
14,31,2,2,0.8033171892166138
95,89,2,2,0.7592663168907166
46,81,2,2,0.7855851054191589
46,15,2,2,0.7716036438941956
67,86,2,2,0.7202451229095459
77,56,2,2,0.7783352732658386
32,46,2,2,0.8257461190223694
70,69,2,2,0.7834855914115906
90,26,2,2,0.8117877244949341
45,85,2,2,0.7996037006378174
37,8,2,2,0.7634684443473816
82,63,2,2,0.7125193476676941
5,14,2,2,0.8082593083381653
24,69,2,2,0.7451836466789246
66,72,2,2,0.7602663636207581
75,32,2,2,0.6780145764350891
62,36,2,2,0.7905119061470032
51,45,2,2,0.8262979984283447
0,61,2,2,0.6870936155319214
54,23,2,2,0.789782702922821
65,52,2,2,0.7059088349342346
43,48,2,2,0.7525038123130798
9,34,2,2,0.8004895448684692
22,26,2,2,0.8300472497940063
60,44,2,2,0.663054347038269
30,79,2,2,0.7450343370437622
69,16,2,2,0.8191813230514526
12,51,2,2,0.865374743938446
24,10,2,2,0.7841931581497192
20,42,2,2,0.7623354196548462
91,5,2,2,0.7870398759841919
20,10,2,2,0.7281178832054138
87,56,2,2,0.7799455523490906
36,62,2,2,0.7905119061470032
76,12,2,2,0.7156103849411011
61,92,2,2,0.6563667058944702
1,9,2,2,0.8283398747444153
91,27,2,2,0.8568130135536194
1,27,2,2,0.8613779544830322
61,17,2,2,0.7276834845542908
45,44,2,2,0.6455621123313904
26,47,2,2,0.795252799987793
43,50,2,2,0.7523316740989685
72,5,2,2,0.8046417832374573
95,58,2,2,0.7612134218215942
49,45,2,2,0.7106062769889832
47,92,2,2,0.8294165134429932
61,26,2,2,0.6774775385856628
45,65,2,2,0.7248589396476746
55,93,2,2,0.8034442663192749
79,5,2,2,0.7409749627113342
15,44,2,2,0.6343184113502502
91,90,2,2,0.7899718284606934
87,37,2,2,0.7858564257621765
43,77,2,2,0.8398755192756653
10,64,2,2,0.7381131649017334
33,16,2,2,0.8669445514678955
62,52,2,2,0.7567430138587952
49,17,2,2,0.754804253578186
44,57,2,2,0.6576000452041626
18,93,2,2,0.7288569808006287
40,42,2,2,0.7671105861663818
78,13,2,2,0.9305713176727295
12,50,2,2,0.9002542495727539
92,93,2,2,0.7531235218048096
28,35,2,2,0.7409818172454834
60,81,2,2,0.7650144696235657
0,77,2,2,0.7889739274978638
35,46,2,2,0.7721804976463318
52,71,2,2,0.8256763815879822
7,37,2,2,0.7661920785903931
48,71,2,2,0.771314263343811
49,11,2,2,0.7497958540916443
17,21,2,2,0.8206757307052612
48,13,2,2,0.7749325633049011
20,22,2,2,0.8145943880081177
71,16,2,2,0.8467533588409424
57,63,2,2,0.747766375541687
14,77,2,2,0.830322802066803
9,91,2,2,0.7832078337669373
53,17,2,2,0.7982325553894043
5,25,2,2,0.8192747831344604
63,50,2,2,0.6873059272766113
4,67,2,2,0.7479701638221741
94,33,2,2,0.8352393507957458
3,71,2,2,0.7011212110519409
0,8,2,2,0.7546339631080627
9,36,2,2,0.816935658454895
29,91,2,2,0.8401139974594116
