article1_id,article2_id,score
8,24,0.7830628156661987
70,22,0.7980961799621582
33,59,0.7366384267807007
31,56,0.793495237827301
0,71,0.7790123820304871
88,83,0.884839653968811
35,93,0.6974287629127502
93,5,0.7550079822540283
54,19,0.7447773218154907
91,22,0.8284053206443787
83,23,0.8846778273582458
15,24,0.7161535620689392
12,82,0.7846534252166748
24,89,0.7335116267204285
85,84,0.8360342383384705
60,15,0.7313998341560364
39,87,0.7902347445487976
49,11,0.7197401523590088
82,51,0.7597055435180664
55,35,0.781579852104187
55,89,0.86008220911026
